"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"08","1009.9","...","1011.6","2017-06-08 09:45","1008.2","2017-06-08 16:01","28.7","33.0","2017-06-08 13:52","25.5","2017-06-08 05:11","...","83","63","2017-06-08 12:23","1.8","337","6.4","342","2017-06-08 15:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1009.3","...","1010.3","2017-06-09 09:39","1008.1","2017-06-09 15:51","28.9","32.5","2017-06-09 10:25","25.8","2017-06-09 04:54","...","82","68","2017-06-09 09:03","1.4","24","7.0","1","2017-06-09 13:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1008.1","...","1010.0","2017-06-10 00:01","1006.6","2017-06-10 16:08","29.6","32.8","2017-06-10 12:21","26.4","2017-06-10 03:28","...","81","67","2017-06-10 13:06","2.5","248","11.1","224","2017-06-10 15:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1006.8","...","1008.4","2017-06-11 20:51","1004.9","2017-06-11 15:54","29.6","33.1","2017-06-11 11:21","26.6","2017-06-11 05:22","...","78","64","2017-06-11 12:31","2.8","232","10.4","233","2017-06-11 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1007.6","...","1010.2","2017-06-12 23:01","1005.5","2017-06-12 15:03","29.7","34.2","2017-06-12 11:26","27.0","2017-06-12 22:08","...","77","53","2017-06-12 10:23","3.0","124","10.9","259","2017-06-12 13:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1008.1","...","1009.7","2017-06-13 00:01","1006.6","2017-06-13 13:31","29.1","35.0","2017-06-13 13:23","25.8","2017-06-13 03:21","...","77","49","2017-06-13 10:41","3.0","115","14.2","222","2017-06-13 15:22","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1008.1","...","1009.7","2017-06-14 21:53","1006.2","2017-06-14 02:13","26.0","28.4","2017-06-14 02:41","24.6","2017-06-14 19:36","...","91","73","2017-06-14 02:36","3.0","138","12.3","255","2017-06-14 15:17","85.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","1007.4","...","1008.8","2017-06-15 09:13","1005.9","2017-06-15 17:11","24.9","26.4","2017-06-15 15:31","23.0","2017-06-15 08:33","...","94","89","2017-06-15 15:41","2.1","160","8.4","177","2017-06-15 06:01","96.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1005.7","...","1007.5","2017-06-16 00:01","1004.0","2017-06-16 23:34","26.0","30.0","2017-06-16 12:11","23.9","2017-06-16 04:41","...","92","76","2017-06-16 12:41","2.2","162","8.9","237","2017-06-16 13:44","51.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1004.3","...","1006.2","2017-06-17 21:51","1002.5","2017-06-17 02:06","25.5","27.1","2017-06-17 17:03","24.2","2017-06-17 00:01","...","95","89","2017-06-17 16:11","1.7","6","6.4","355","2017-06-17 12:16","97.5","...","...","","...","","...","...","...","...","...","...","","..."
"18","1005.7","...","1008.1","2017-06-18 22:31","1003.9","2017-06-18 02:32","24.6","26.1","2017-06-18 12:26","23.6","2017-06-18 23:51","...","96","93","2017-06-18 04:13","2.0","122","7.7","224","2017-06-18 15:44","82.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1005.9","...","1007.4","2017-06-19 10:34","1004.7","2017-06-19 06:14","26.7","29.9","2017-06-19 13:14","23.6","2017-06-19 00:02","...","86","71","2017-06-19 16:33","2.1","148","7.3","231","2017-06-19 16:59","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1005.3","...","1006.6","2017-06-20 08:15","1003.1","2017-06-20 03:41","27.9","31.4","2017-06-20 15:26","25.3","2017-06-20 05:42","...","80","62","2017-06-20 15:29","2.7","192","10.3","253","2017-06-20 12:28","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","1006.2","...","1008.8","2017-06-21 22:14","1004.1","2017-06-21 15:54","28.6","32.4","2017-06-21 10:51","25.4","2017-06-21 04:17","...","80","61","2017-06-21 10:52","3.3","233","13.7","236","2017-06-21 14:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1008.2","...","1009.7","2017-06-22 09:52","1006.6","2017-06-22 03:41","29.1","32.3","2017-06-22 13:51","25.9","2017-06-22 04:21","...","79","65","2017-06-22 13:51","3.0","160","10.3","231","2017-06-22 13:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1007.5","...","1009.1","2017-06-23 00:01","1006.1","2017-06-23 16:24","28.9","31.7","2017-06-23 13:11","26.3","2017-06-23 05:25","...","82","67","2017-06-23 13:58","2.5","181","9.5","259","2017-06-23 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1005.9","...","1007.2","2017-06-24 08:14","1004.4","2017-06-24 14:51","28.8","31.8","2017-06-24 09:51","25.9","2017-06-24 05:21","...","81","71","2017-06-24 09:43","2.9","173","11.8","232","2017-06-24 12:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1006.4","...","1008.2","2017-06-25 22:51","1005.5","2017-06-25 04:11","29.1","32.0","2017-06-25 12:35","26.3","2017-06-25 04:52","...","78","66","2017-06-25 09:43","3.4","236","10.6","246","2017-06-25 14:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1008.0","...","1009.9","2017-06-26 21:51","1006.6","2017-06-26 14:32","29.3","32.2","2017-06-26 12:41","27.0","2017-06-26 05:34","...","80","64","2017-06-26 09:32","3.4","174","11.4","222","2017-06-26 14:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1009.1","...","1011.0","2017-06-27 21:51","1008.0","2017-06-27 14:51","29.4","32.1","2017-06-27 14:31","26.9","2017-06-27 04:33","...","82","69","2017-06-27 14:51","2.9","250","9.2","251","2017-06-27 12:48","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"28","1009.6","...","1011.0","2017-06-28 22:37","1008.4","2017-06-28 03:11","29.5","34.0","2017-06-28 13:22","26.8","2017-06-28 05:11","...","81","59","2017-06-28 13:29","1.8","230","6.0","253","2017-06-28 15:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1009.2","...","1010.6","2017-06-29 00:01","1008.0","2017-06-29 15:11","29.2","32.7","2017-06-29 12:01","26.0","2017-06-29 05:31","...","77","60","2017-06-29 11:02","1.6","3","6.1","321","2017-06-29 11:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1008.4","...","1009.4","2017-06-30 09:31","1006.5","2017-06-30 15:16","28.4","34.1","2017-06-30 12:21","23.9","2017-06-30 18:22","...","78","54","2017-06-30 09:31","1.7","90","11.8","176","2017-06-30 17:14","25.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1007.1","...","1008.1","2017-07-01 08:31","1005.2","2017-07-01 15:41","28.2","33.4","2017-07-01 12:31","24.6","2017-07-01 05:11","...","81","60","2017-07-01 10:50","2.4","116","13.7","237","2017-07-01 15:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1007.4","...","1009.3","2017-07-02 22:17","1005.6","2017-07-02 15:42","28.2","33.1","2017-07-02 10:04","24.6","2017-07-02 23:37","...","82","59","2017-07-02 10:11","1.9","126","8.0","240","2017-07-02 13:12","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1007.5","...","1009.9","2017-07-03 21:12","1005.6","2017-07-03 16:14","28.6","33.6","2017-07-03 11:31","24.2","2017-07-03 01:41","...","79","62","2017-07-03 13:17","2.2","110","8.4","266","2017-07-03 14:32","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"04","1009.1","...","1010.7","2017-07-04 18:24","1006.9","2017-07-04 04:21","28.1","34.4","2017-07-04 12:11","25.1","2017-07-04 17:51","...","82","61","2017-07-04 12:11","1.6","83","10.8","184","2017-07-04 15:24","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"05","1010.4","...","1011.9","2017-07-05 11:16","1008.7","2017-07-05 17:05","29.3","34.0","2017-07-05 13:03","24.6","2017-07-05 03:43","...","79","58","2017-07-05 13:15","1.8","302","5.7","343","2017-07-05 21:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1010.0","...","1011.5","2017-07-06 00:01","1008.2","2017-07-06 16:22","28.9","33.4","2017-07-06 12:13","25.1","2017-07-06 22:21","...","82","64","2017-07-06 09:33","1.9","6","7.5","161","2017-07-06 18:50","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"07","1010.5","...","1013.1","2017-07-07 22:11","1009.0","2017-07-07 03:03","27.5","33.4","2017-07-07 11:22","24.9","2017-07-07 20:12","...","82","57","2017-07-07 10:22","1.7","121","10.4","232","2017-07-07 12:57","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1010.7","...","1012.2","2017-07-08 00:01","1009.1","2017-07-08 14:41","28.1","33.7","2017-07-08 13:31","24.7","2017-07-08 04:21","...","82","64","2017-07-08 11:35","1.9","71","7.7","106","2017-07-08 17:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1009.7","...","1011.5","2017-07-09 00:01","1008.0","2017-07-09 17:26","29.1","33.3","2017-07-09 14:11","25.1","2017-07-09 05:31","...","77","64","2017-07-09 09:51","2.2","63","7.9","240","2017-07-09 17:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1008.2","...","1009.9","2017-07-10 22:32","1006.9","2017-07-10 16:12","29.5","33.1","2017-07-10 10:32","26.6","2017-07-10 05:32","...","79","59","2017-07-10 10:24","3.1","129","11.4","228","2017-07-10 14:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1010.1","...","1012.8","2017-07-11 21:56","1008.2","2017-07-11 02:24","29.9","34.1","2017-07-11 13:11","26.1","2017-07-11 04:47","...","76","56","2017-07-11 12:44","2.4","240","10.0","257","2017-07-11 15:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1011.1","...","1012.4","2017-07-12 10:53","1009.9","2017-07-12 17:12","29.9","33.7","2017-07-12 10:12","26.4","2017-07-12 04:41","...","74","57","2017-07-12 09:01","1.6","306","7.1","302","2017-07-12 13:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1008.9","...","1010.4","2017-07-13 00:01","1006.8","2017-07-13 16:52","29.8","33.7","2017-07-13 10:02","25.7","2017-07-13 04:04","...","74","56","2017-07-13 09:23","1.9","279","6.7","276","2017-07-13 14:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1008.4","...","1009.4","2017-07-14 22:01","1007.2","2017-07-14 14:41","29.9","33.4","2017-07-14 13:51","26.4","2017-07-14 04:56","...","78","62","2017-07-14 14:07","1.8","301","7.4","270","2017-07-14 14:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1008.7","...","1010.0","2017-07-15 21:51","1007.1","2017-07-15 17:02","29.9","33.7","2017-07-15 12:01","26.8","2017-07-15 04:43","...","76","63","2017-07-15 08:43","2.1","105","9.0","4","2017-07-15 12:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1009.3","...","1010.6","2017-07-16 20:02","1007.2","2017-07-16 15:42","29.2","34.0","2017-07-16 12:06","25.2","2017-07-16 05:12","...","77","54","2017-07-16 12:21","1.9","347","8.4","342","2017-07-16 14:46","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","1011.2","...","1012.8","2017-07-17 21:44","1008.2","2017-07-17 01:39","28.7","31.6","2017-07-17 16:17","25.9","2017-07-17 01:52","...","81","69","2017-07-17 10:21","1.1","360","4.5","337","2017-07-17 14:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1011.6","...","1012.9","2017-07-18 21:01","1010.3","2017-07-18 14:47","29.8","33.9","2017-07-18 11:51","26.9","2017-07-18 04:45","...","80","66","2017-07-18 13:12","2.0","349","8.3","360","2017-07-18 16:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1009.3","...","1011.6","2017-07-19 00:01","1007.2","2017-07-19 17:53","29.8","34.5","2017-07-19 13:42","25.8","2017-07-19 05:33","...","77","54","2017-07-19 12:50","1.8","38","7.1","336","2017-07-19 14:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1008.7","...","1010.3","2017-07-20 10:31","1007.4","2017-07-20 16:03","29.4","33.7","2017-07-20 12:54","25.0","2017-07-20 05:07","...","75","63","2017-07-20 10:45","1.7","50","7.8","312","2017-07-20 14:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1009.2","...","1011.0","2017-07-21 10:23","1007.7","2017-07-21 16:33","30.0","34.0","2017-07-21 14:21","26.1","2017-07-21 05:21","...","76","60","2017-07-21 14:02","1.6","105","6.9","297","2017-07-21 12:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1007.9","...","1009.6","2017-07-22 00:01","1006.3","2017-07-22 16:51","29.9","32.9","2017-07-22 09:51","27.3","2017-07-22 05:13","...","78","62","2017-07-22 09:54","1.6","304","5.6","43","2017-07-22 07:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1006.9","...","1008.5","2017-07-23 09:54","1005.6","2017-07-23 17:34","30.8","34.3","2017-07-23 14:51","27.8","2017-07-23 05:36","...","76","56","2017-07-23 17:07","1.5","300","6.3","344","2017-07-23 12:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1005.4","...","1006.9","2017-07-24 09:44","1003.4","2017-07-24 16:21","30.2","33.4","2017-07-24 13:02","27.9","2017-07-24 04:13","...","77","62","2017-07-24 13:11","1.8","299","7.5","249","2017-07-24 13:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1004.6","...","1005.6","2017-07-25 21:31","1003.3","2017-07-25 15:12","29.8","34.1","2017-07-25 10:11","26.6","2017-07-25 05:32","...","74","55","2017-07-25 13:36","1.9","252","7.4","291","2017-07-25 13:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1003.9","...","1005.2","2017-07-26 00:04","1003.0","2017-07-26 15:32","29.5","33.9","2017-07-26 13:31","26.2","2017-07-26 05:39","...","75","58","2017-07-26 15:21","1.5","66","6.8","295","2017-07-26 14:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1003.9","...","1005.5","2017-07-27 09:21","1002.5","2017-07-27 16:22","29.8","34.4","2017-07-27 10:41","25.5","2017-07-27 04:43","...","74","49","2017-07-27 10:32","2.0","6","7.0","322","2017-07-27 14:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1001.4","...","1003.6","2017-07-28 00:01","999.6","2017-07-28 16:41","30.4","33.7","2017-07-28 11:05","28.4","2017-07-28 03:01","...","80","58","2017-07-28 17:22","1.5","331","5.3","313","2017-07-28 14:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","994.4","...","999.6","2017-07-29 00:01","989.8","2017-07-29 22:53","28.7","31.4","2017-07-29 13:12","26.3","2017-07-29 23:22","...","85","73","2017-07-29 13:14","2.5","19","13.0","264","2017-07-29 23:44","19.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","992.2","...","994.2","2017-07-30 10:41","989.8","2017-07-30 18:18","28.3","32.1","2017-07-30 12:17","24.9","2017-07-30 01:45","...","84","66","2017-07-30 12:04","3.5","192","15.8","266","2017-07-30 00:31","30.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","998.5","...","1002.4","2017-07-31 22:51","992.3","2017-07-31 00:01","26.1","28.6","2017-07-31 21:13","23.0","2017-07-31 05:48","...","91","82","2017-07-31 23:31","4.4","172","15.4","180","2017-07-31 04:52","119.5","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1003.1","...","1005.2","2017-08-01 22:11","1000.9","2017-08-01 03:52","28.4","30.6","2017-08-01 14:03","26.6","2017-08-01 15:45","...","78","70","2017-08-01 14:01","3.5","172","11.9","189","2017-08-01 09:27","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1003.0","...","1004.7","2017-08-02 08:15","1000.8","2017-08-02 16:01","28.3","32.7","2017-08-02 14:51","26.0","2017-08-02 05:52","...","83","65","2017-08-02 14:51","2.0","235","6.5","175","2017-08-02 14:51","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"03","1001.9","...","1003.6","2017-08-03 21:54","999.5","2017-08-03 15:41","29.6","34.5","2017-08-03 13:01","26.0","2017-08-03 05:21","...","80","59","2017-08-03 11:22","2.0","173","8.6","244","2017-08-03 17:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1003.1","...","1004.6","2017-08-04 22:21","1001.7","2017-08-04 03:27","29.7","32.8","2017-08-04 12:41","26.9","2017-08-04 05:01","...","78","64","2017-08-04 12:29","2.5","236","8.1","251","2017-08-04 14:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1004.8","...","1006.1","2017-08-05 22:06","1003.6","2017-08-05 03:06","29.6","32.3","2017-08-05 13:24","27.4","2017-08-05 04:55","...","79","68","2017-08-05 10:39","2.8","236","9.0","234","2017-08-05 14:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1005.3","...","1007.1","2017-08-06 10:18","1003.3","2017-08-06 16:55","29.6","32.8","2017-08-06 14:41","27.2","2017-08-06 05:37","...","81","65","2017-08-06 15:11","2.9","242","8.6","225","2017-08-06 13:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1005.6","...","1007.1","2017-08-07 07:57","1004.0","2017-08-07 01:26","30.0","33.7","2017-08-07 10:32","27.9","2017-08-07 04:02","...","80","61","2017-08-07 10:32","3.0","190","10.4","264","2017-08-07 13:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1006.3","...","1007.7","2017-08-08 09:01","1005.3","2017-08-08 16:11","30.1","33.0","2017-08-08 10:22","27.9","2017-08-08 05:13","...","78","63","2017-08-08 10:22","3.6","177","12.8","235","2017-08-08 13:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1005.9","...","1007.4","2017-08-09 09:03","1004.3","2017-08-09 16:22","29.7","32.8","2017-08-09 11:01","26.2","2017-08-09 07:01","...","78","63","2017-08-09 10:31","3.5","182","11.5","233","2017-08-09 14:21","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","1006.3","...","1008.7","2017-08-10 08:40","1004.9","2017-08-10 02:27","28.6","32.5","2017-08-10 15:42","24.0","2017-08-10 09:35","...","84","62","2017-08-10 15:42","2.9","170","10.0","258","2017-08-10 07:20","62.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1007.6","...","1009.3","2017-08-11 08:51","1005.9","2017-08-11 16:41","29.4","32.1","2017-08-11 13:52","26.9","2017-08-11 05:04","...","83","73","2017-08-11 09:24","2.9","186","9.2","234","2017-08-11 12:20","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1008.5","...","1009.7","2017-08-12 08:53","1007.4","2017-08-12 16:43","29.5","32.4","2017-08-12 13:01","27.6","2017-08-12 06:04","...","83","65","2017-08-12 11:01","2.5","175","8.5","229","2017-08-12 14:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1008.5","...","1009.6","2017-08-13 11:11","1007.5","2017-08-13 14:41","29.4","32.2","2017-08-13 11:01","27.3","2017-08-13 04:02","...","82","64","2017-08-13 12:13","3.1","168","8.5","257","2017-08-13 11:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1008.2","...","1009.7","2017-08-14 09:37","1006.9","2017-08-14 17:04","29.4","32.0","2017-08-14 13:01","26.8","2017-08-14 05:42","...","79","66","2017-08-14 10:51","2.9","180","9.2","240","2017-08-14 11:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1007.6","...","1009.6","2017-08-15 09:07","1006.1","2017-08-15 16:41","29.4","32.3","2017-08-15 13:02","26.6","2017-08-15 05:20","...","79","66","2017-08-15 10:02","2.6","185","9.2","229","2017-08-15 15:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1007.6","...","1009.0","2017-08-16 22:21","1006.2","2017-08-16 16:21","29.6","32.8","2017-08-16 14:32","26.9","2017-08-16 04:12","...","78","60","2017-08-16 14:42","2.4","173","8.8","264","2017-08-16 13:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1008.8","...","1010.6","2017-08-17 22:58","1007.7","2017-08-17 15:54","30.1","36.7","2017-08-17 16:11","28.9","2017-08-17 20:38","...","74","47","2017-08-17 16:12","1.4","117","5.1","277","2017-08-17 16:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1009.9","...","1011.2","2017-08-18 09:52","1009.1","2017-08-18 03:22","30.0","34.1","2017-08-18 14:03","26.8","2017-08-18 23:51","...","77","57","2017-08-18 14:03","1.4","50","5.9","301","2017-08-18 13:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1009.2","...","1010.7","2017-08-19 08:13","1007.4","2017-08-19 17:06","29.7","34.1","2017-08-19 13:14","25.8","2017-08-19 05:38","...","75","52","2017-08-19 13:47","1.1","94","5.7","340","2017-08-19 13:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1006.0","...","1008.2","2017-08-20 00:01","1003.4","2017-08-20 16:35","30.1","35.0","2017-08-20 13:01","25.9","2017-08-20 04:11","...","74","52","2017-08-20 11:02","1.6","302","6.1","309","2017-08-20 10:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","999.8","...","1004.3","2017-08-21 00:01","995.5","2017-08-21 17:41","30.3","34.4","2017-08-21 12:21","27.2","2017-08-21 05:12","...","77","60","2017-08-21 10:58","3.5","6","15.0","18","2017-08-21 16:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","997.6","...","1003.1","2017-08-22 23:01","992.7","2017-08-22 03:12","29.4","33.6","2017-08-22 12:15","26.6","2017-08-22 23:51","...","82","64","2017-08-22 12:15","1.8","274","7.8","252","2017-08-22 14:48","6.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1006.0","...","1009.9","2017-08-23 23:01","1002.7","2017-08-23 00:01","28.4","35.1","2017-08-23 11:31","26.3","2017-08-23 05:23","...","87","60","2017-08-23 11:31","1.4","88","7.5","303","2017-08-23 13:08","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1009.5","...","1010.3","2017-08-24 10:56","1008.4","2017-08-24 14:09","28.6","33.3","2017-08-24 10:21","25.2","2017-08-24 23:15","...","83","62","2017-08-24 09:51","1.6","319","7.1","318","2017-08-24 13:32","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1007.5","...","1009.3","2017-08-25 00:01","1005.5","2017-08-25 17:25","28.8","33.2","2017-08-25 13:32","25.0","2017-08-25 03:11","...","83","67","2017-08-25 14:25","1.5","338","6.6","324","2017-08-25 13:44","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1006.6","...","1008.0","2017-08-26 21:43","1005.5","2017-08-26 17:27","29.6","34.4","2017-08-26 10:57","26.7","2017-08-26 05:41","...","83","59","2017-08-26 10:37","1.4","119","6.4","333","2017-08-26 14:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1010.1","...","1013.1","2017-08-27 23:19","1007.4","2017-08-27 00:01","28.9","34.0","2017-08-27 10:51","24.5","2017-08-27 20:06","...","81","63","2017-08-27 10:01","1.9","118","8.4","306","2017-08-27 13:29","4.5","...","...","","...","","...","...","...","...","...","...","","..."
"28","1009.5","...","1012.5","2017-08-28 00:01","1007.5","2017-08-28 16:18","28.9","33.3","2017-08-28 11:13","24.2","2017-08-28 03:02","...","81","59","2017-08-28 10:54","2.5","340","9.3","349","2017-08-28 13:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1006.8","...","1008.8","2017-08-29 00:01","1004.7","2017-08-29 15:52","30.4","34.9","2017-08-29 13:34","26.8","2017-08-29 05:12","...","79","57","2017-08-29 13:51","2.1","2","8.7","337","2017-08-29 14:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1004.7","...","1006.8","2017-08-30 00:01","1002.5","2017-08-30 14:26","30.5","34.2","2017-08-30 12:22","27.0","2017-08-30 05:41","...","75","60","2017-08-30 11:42","2.2","6","11.5","348","2017-08-30 13:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1003.6","...","1005.2","2017-08-31 09:32","1001.9","2017-08-31 16:13","29.7","32.7","2017-08-31 14:41","27.6","2017-08-31 04:41","...","77","61","2017-08-31 14:41","1.3","15","7.0","8","2017-08-31 20:32","0.0","...","...","","...","","...","...","...","...","...","...","","...""ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1001.4","...","1002.5","2017-09-01 00:04","1000.2","2017-09-01 13:32","28.1","30.1","2017-09-01 10:33","26.6","2017-09-01 06:11","...","83","74","2017-09-01 00:57","1.2","7","5.4","182","2017-09-01 14:22","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1003.1","...","1005.9","2017-09-02 21:53","1000.5","2017-09-02 03:33","27.4","33.4","2017-09-02 12:23","24.7","2017-09-02 19:11","...","86","61","2017-09-02 12:03","1.5","13","6.3","237","2017-09-02 13:33","12.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1006.8","...","1009.4","2017-09-03 21:51","1004.4","2017-09-03 01:39","28.3","33.8","2017-09-03 13:12","25.1","2017-09-03 05:13","...","84","61","2017-09-03 12:41","1.4","61","5.8","283","2017-09-03 17:14","6.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1008.5","...","1010.3","2017-09-04 21:41","1007.1","2017-09-04 16:35","28.9","33.7","2017-09-04 12:21","25.6","2017-09-04 05:32","...","82","60","2017-09-04 12:12","1.3","10","5.8","327","2017-09-04 15:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1007.6","...","1009.6","2017-09-05 00:01","1005.8","2017-09-05 16:21","29.1","33.3","2017-09-05 13:41","25.9","2017-09-05 05:31","...","83","64","2017-09-05 13:26","2.0","34","7.2","340","2017-09-05 14:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1005.4","...","1007.7","2017-09-06 21:22","1004.1","2017-09-06 12:36","29.9","33.6","2017-09-06 12:32","27.6","2017-09-06 00:05","...","82","63","2017-09-06 13:15","2.2","258","7.0","250","2017-09-06 14:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
